AppNum,Handle,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,MainStrucType,IssueDate,EstProjectCost,AppDescription
524766,15243000650,5715,NA,NA,TERRY,AV,NA,1,10/8/2015 0:00:00,$5900.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 35-FY16)
524767,16099000060,5876,NA,NA,ST LOUIS,AV,NA,1,10/8/2015 0:00:00,$6250.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 35-FY16)
524780,15784000090,5646,R,NA,HILLER,PL,NA,23,9/17/2015 0:00:00,$1500.00,WRECK 2 CAR FRAME GARAGE
524784,12720000130,4504,REAR,NA,MINNESOTA,AV,NA,23,9/17/2015 0:00:00,$250.00,WRECK 1 1/2 CAR WOOD GARAGE - REAR
524798,12741000090,3206,REAR,NA,MOUNT PLEASANT,ST,NA,23,9/17/2015 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE - REAR
524856,15059060390,3945,REAR,NA,JUNIATA,ST,NA,23,9/21/2015 0:00:00,$600.00,WRECK 2 CAR FRAME GARAGE
524936,13970008045,4456,NA,NA,DUNCAN,AV,NA,20,10/15/2015 0:00:00,$6700.00,WRECK BUS SHELTER
525013,14469050310,4419,-R,NA,LABADIE,AV,NA,23,10/2/2015 0:00:00,$2300.00,WRECK 4 CAR BRICK GARAGE
525096,15592000420,4947,NA,NA,WISE,AV,NA,1,10/13/2015 0:00:00,$10000.00,WRECK 1.5 STORY SINGLE FAMILY BRICK HOUSE
525099,11184030220,3407,NA,N,14TH,ST,NA,1,10/15/2015 0:00:00,$1700.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 33-FY16)
525102,15754050205,4320,NA,NA,HAMPTON,AV,NA,20,10/12/2015 0:00:00,$37990.00,WRECK COMMERCIAL BUILDING
525122,12181050060,3639,NA,NA,HICKORY,ST,NA,1,10/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525123,12181050190,3677,NA,NA,HICKORY,ST,NA,1,10/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525181,13643000190,3920,NA,NA,LINCOLN,AV,NA,1,11/20/2015 0:00:00,$4700.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 36-FY16)
525182,13643000210,3916,NA,NA,LINCOLN,AV,NA,1,11/23/2015 0:00:00,$4700.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 36-FY16)
525183,13644020160,3915,NA,NA,LINCOLN,AV,NA,1,11/23/2015 0:00:00,$4700.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 36-FY16)
525184,13651020030,4060,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$7000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 38-FY16)
525185,13644020024,3952,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$8000.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 38-FY16)
525188,11183040060,3328,-30,NA,BLAIR,AV,NA,2,11/4/2015 0:00:00,$500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 39-FY16)
525189,11183040070,3332,-34,NA,BLAIR,AV,NA,2,11/4/2015 0:00:00,$500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE  (PKG 39-FY16)
525192,11183040080,3336,-38,NA,BLAIR,AV,NA,2,11/4/2015 0:00:00,$500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 39-FY16)
525193,11184030160,3425,NA,N,14TH,ST,NA,1,11/4/2015 0:00:00,$1000.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 39-FY16)
525200,11182050075,3337,-39,NA,BLAIR,AV,NA,2,10/20/2015 0:00:00,$6000.00,WRECK 3 STORY 4 FAMILY BRICK HOUSE (PKG 40-FY16)
525201,11182050065,1508,NA,NA,ANGELRODT,ST,NA,1,10/20/2015 0:00:00,$10000.00,WRECK 3 STORY 2 FAMILY BRICK HOUSE (PKG 40-FY16)
525202,13644010400,3943,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$6250.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 41-FY16)
525203,13644010410,3947,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$6250.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 41-FY16)
525204,13644010100,3940,NA,NA,MAFFITT,AV,NA,1,12/30/2015 0:00:00,$7200.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 41-FY16)
525205,13644010060,3952,NA,NA,MAFFITT,AV,NA,1,11/24/2015 0:00:00,$6900.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 41-FY16)
525217,13651020130,4024,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$4000.00,CLEAR RUBBLE (PKG 38-FY16)
525218,11183040320,1429,NA,NA,BUCHANAN,ST,NA,1,10/20/2015 0:00:00,$1750.00,CLEAR RUBBLE W/BASEMENT
525219,13644010300,3919,NA,NA,KENNERLY,AV,NA,1,11/24/2015 0:00:00,$4500.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 37-FY16)
525220,13644010270,3911,NA,NA,KENNERLY,AV,NA,1,12/8/2015 0:00:00,$8500.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 37-FY16)
525221,15131000200,5602,NA,W,FLORISSANT,AV,NA,1,11/13/2015 0:00:00,$10500.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
525222,15090000160,4952,NA,NA,UNION,BLVD,NA,1,11/18/2015 0:00:00,$10500.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
525223,15090000140,4940,NA,NA,UNION,BLVD,NA,1,11/13/2015 0:00:00,$10500.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE
525224,15090000310,4901,NA,NA,GERALDINE,AV,NA,1,11/13/2015 0:00:00,$12500.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE
525262,15524000150,5580,NA,W,FLORISSANT,AV,NA,20,11/23/2015 0:00:00,$10500.00,WRECK 1 STORY COMMERCIAL BUILDING
525268,11869000221,3727,NA,NA,ALDINE,AV,NA,1,10/20/2015 0:00:00,$2833.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525269,11869000230,3729,NA,NA,ALDINE,AV,NA,1,10/20/2015 0:00:00,$2833.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525271,11869000240,3731,NA,NA,ALDINE,AV,NA,1,10/20/2015 0:00:00,$2834.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525373,13781000300,1927,NA,NA,MARCUS,AV,NA,1,11/20/2015 0:00:00,$4800.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 42-FY16)
525484,14238000440,7933,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525486,14239020060,8020,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525487,14238000250,7955,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525488,14240000170,8025,-29,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525491,14239020090,8026,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE
525492,14239020050,7972,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525493,14238000190,7979,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525494,14240000150,8037,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
525495,14240000140,8041,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
525496,14238000210,7965,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525565,13535000330,1961,NA,NA,ALICE,AV,NA,1,11/23/2015 0:00:00,$6000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 43-FY16)
525568,15467000361,4924,NA,NA,LILBURN,AV,NA,1,12/24/2015 0:00:00,$3000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 44-FY16)
525570,11249000250,2625,NA,NA,PALM,ST,NA,1,12/3/2015 0:00:00,$4540.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 45-FY16)
525571,12371000010,2722,NA,NA,SULLIVAN,AV,NA,1,11/25/2015 0:00:00,$4450.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 45-FY16)
525572,13645000260,3935,NA,NA,MAFFITT,AV,NA,1,12/28/2015 0:00:00,$3100.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 47-FY16)
525573,13645000320,3951,NA,NA,MAFFITT,AV,NA,1,12/22/2015 0:00:00,$3700.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 47-FY16)
525574,13645000340,3957,NA,NA,MAFFITT,AV,NA,1,12/22/2015 0:00:00,$3200.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 47-FY16)
525575,13667000110,4128,NA,NA,MAFFITT,AV,NA,1,12/1/2015 0:00:00,$6000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 48-FY16)
525576,13667000020,4156,NA,NA,MAFFITT,AV,NA,1,12/1/2015 0:00:00,$6000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 48-FY16)
525577,13667000170,4129,NA,NA,KENNERLY,AV,NA,1,12/1/2015 0:00:00,$5800.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 48-FY16)
525611,15588020130,4939,-R,NA,HOOKE,AV,NA,23,10/20/2015 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE
525627,13665000300,2529,NA,NA,BELLE GLADE,AV,NA,1,12/21/2015 0:00:00,$6085.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525628,13665000310,2527,NA,NA,BELLE GLADE,AV,NA,1,12/21/2015 0:00:00,$6085.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525635,13016000080,7023,-R,NA,MINNESOTA,AV,NA,23,10/21/2015 0:00:00,$1000.00,WRECK 2 CAR CINDER BLOCK GARAGE
525702,15951000130,5206,NA,NA,LEXINGTON,AV,NA,23,10/23/2015 0:00:00,$1000.00,WRECT 2 CAR WOOD GARAGE
525711,14572000190,4305,NA,NA,DELMAR,BLVD,NA,1,11/16/2015 0:00:00,$6400.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 49-FY16)
525712,14843000170,5142,NA,NA,KENSINGTON,AV,NA,1,12/3/2015 0:00:00,$6400.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 49-FY16)
525713,13836000040,5964,-66,NA,WELLS,AV,NA,2,12/7/2015 0:00:00,$8900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 50-FY16)
525732,13874180370,5539,-R,NA,PERSHING,AV,NA,6,11/9/2015 0:00:00,$7000.00,WRECK POOL HOUSE
525738,14478000130,4804,NA,NA,MAFFITT,AV,NA,1,12/28/2015 0:00:00,$7000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525748,12708000100,4420,NA,S,BROADWAY,NA,NA,20,12/10/2015 0:00:00,$24470.00,WRECK COMMERCIAL BUILDING
525766,19112000031,8888,R,NA,HALL,ST,NA,20,11/20/2015 0:00:00,$11000.00,WRECK REAR COMMERCIAL GARAGE
525789,15138000430,5027,R,NA,EMERSON,AV,NA,23,10/28/2015 0:00:00,$300.00,HAND WRECK FRAME GARAGE
525802,10441000010,900,NA,S,13TH,ST,NA,20,12/14/2015 0:00:00,$5000.00,WRECK FRAME MAINTENANCE SHED (BLDG 2)
525804,10441000010,900,NA,S,13TH,ST,NA,20,12/14/2015 0:00:00,$58500.00,WRECK COMMERCIAL BUILDING & LOADING DOCK (BLDG 1)
525815,11780000220,3543,NA,S,2ND,ST,NA,20,12/8/2015 0:00:00,$31880.00,WRECK COMMERCIAL BUILDING
525842,10645000065,1711,NA,NA,HADLEY,ST,NA,1,11/17/2015 0:00:00,$8000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525906,14240000050,1062,NA,NA,BITTNER,ST,NA,1,11/13/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525909,15430000180,1041,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
525910,15430000210,1053,NA,NA,BADEN,AV,NA,23,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525911,15430000220,1061,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525912,15430000240,1071,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525913,15430000250,1073,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525919,14240000130,1034,NA,NA,BITTNER,ST,NA,1,11/13/2015 0:00:00,$5000.00,WRECK 1.5 STORY 1 FAMILY BRICK HOUSE
525920,14240000070,1056,NA,NA,BITTNER,ST,NA,1,11/13/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
525921,15430000140,1e3,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525922,14251000105,1001,H,NA,TILLIE,AV,NA,1,12/14/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
525923,15430000130,1004,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525926,15430000080,1018,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525928,15430000110,1010,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525929,15430000040,1030,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
525947,12566000020,3940,NA,NA,IOWA,AV,NA,1,11/18/2015 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
525954,15600000110,6900,-R,NA,WEST PARK,AV,NA,23,11/4/2015 0:00:00,$500.00,WRECK ONE CAR FRAME GARAGE
526057,13695000020,4364,NA,NA,ST FERDINAND,AV,NA,1,12/7/2015 0:00:00,$3500.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
526061,14039000330,5347,NA,NA,WILSON,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
526062,14039000330,5349,NA,NA,WILSON,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
526115,13608000125,4255,NA,NA,NATURAL BRIDGE,AV,NA,20,11/18/2015 0:00:00,$2700.00,WRECK COMMERCIAL BUILDING
526118,11416000030,2862,-R,NA,WISCONSIN,AV,NA,23,11/12/2015 0:00:00,$500.00,WRECK 2 CAR CONCRETE BLOCK GARAGE
526135,13230000060,8412,R,NA,PENNSYLVANIA,AV,NA,23,11/13/2015 0:00:00,$0.00,WRECK FRAME GARAGE ONLY-REAR
526142,13351000030,2056,R,NA,DESOTO,AV,NA,23,11/13/2015 0:00:00,$550.00,WRECK REAR BRICK GARAGE
526229,12782040210,1129,NA,NA,GRAHAM,ST,NA,1,12/9/2015 0:00:00,$11800.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE & GARAGE
526371,11379000370,2755,-R,NA,ARMAND,PL,NA,23,12/2/2015 0:00:00,$1500.00,HAND WRECK SINGLE CAR FRAME GARAGE CRO ONLY
526401,12741000090,3206,-R,NA,MOUNT PLEASANT,ST,NA,23,11/24/2015 0:00:00,$400.00,WRECK 1 CAR WOOD GARAGE
526436,14408000030,4676,NA,NA,ESSEX,PL,NA,23,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526437,14408000155,4652,NA,NA,ESSEX,PL,NA,1,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526438,14244030060,8522,NA,NA,PARTRIDGE,AV,NA,1,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526439,14244040400,8511,NA,NA,PARTRIDGE,AV,NA,1,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526440,14244030040,8512,NA,NA,PARTRIDGE,AV,NA,1,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526441,14244030030,8508,NA,NA,PARTRIDGE,AV,NA,1,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526452,13965000470,4219,R,NA,CHOUTEAU,AV,NA,23,11/30/2015 0:00:00,$500.00,WRECK REAR GARAGE
526525,14240000120,1036,NA,NA,BITTNER,ST,NA,1,12/7/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526527,14246000275,8215,NA,NA,NEWBY,ST,NA,1,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
526534,15430000290,8212,NA,NA,NEWBY,ST,NA,1,12/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526546,12700000250,4425,-R,NA,MICHIGAN,AV,NA,1,12/18/2015 0:00:00,$2500.00,WRECK 1 CAR FRAME GARAGE (PKG 51-FY16)
526590,15267000100,4802,NA,NA,POTOMAC,ST,NA,2,12/15/2015 0:00:00,$5000.00,WRECK 1 STORY 4 FAMILY BRICK BUILDING
526591,15267000105,4800,NA,NA,POTOMAC,ST,NA,23,12/15/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE & FRAME GARAGE
526599,11754000260,3327,-R,S,7TH,ST,NA,23,12/14/2015 0:00:00,$500.00,WRECK FRAME GARAGE ( HANDWRECK )
526602,15368000340,4762,NA,NA,DAHLIA,AV,NA,23,12/4/2015 0:00:00,$1000.00,WRECK 2 CAR GARAGE (HANDWRECK)
526771,14171000185,4161,NA,NA,GRAVOIS,AV,NA,20,12/14/2015 0:00:00,$48000.00,WRECK COMMERCIAL BUILDING
526850,15551000290,5810,R,NA,HIGHLAND,AV,NA,23,12/17/2015 0:00:00,$300.00,WRECT 1 STORY FRAME GARAGE
526941,15348000130,6012,R,NA,GARESCHE,AV,NA,23,12/23/2015 0:00:00,$1200.00,WRECK 1 STORY FRAME GARAGE REAR
526976,14332010080,1518,R,NA,ETON,LA,NA,23,12/23/2015 0:00:00,$200.00,WRECK 1 STORY FRAME GARAGE REAR
527004,15053000140,18,REAR,NA,LEWIS,PL,NA,23,12/29/2015 0:00:00,$400.00,WRECK 3 CAR FRAME/BRICK GARAGE
527009,12929000150,6111,REAR,NA,ALABAMA,AV,NA,1,12/29/2015 0:00:00,$3500.00,WRECK 1 1/2 CAR FRAME GARAGE
527028,13783000045,4851,-R,NA,DR MARTIN LUTHER KING,DR,NA,23,12/30/2015 0:00:00,$1850.00,WRECK 2 CAR BRICK/CINDER BLOCK GARAGE
504410,11155000100,1500,-12,NA,BRANCH,ST,NA,2,5/2/2016 0:00:00,$100.00,WRECK 2 STORY MULTIFAMILY BRICK HOUSE
517560,14628060130,6905,NA,NA,MANCHESTER,AV,NA,6,2/4/2016 0:00:00,$200.00,HAND WRECK COMMERCIAL PAGODA
524456,15071000230,3926,NA,NA,RANDALL,ST,NA,1,1/29/2016 0:00:00,$11575.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
524783,13566000040,4128,NA,W,GREEN LEA,PL,NA,1,5/19/2016 0:00:00,$0.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525428,13353000010,4304,-06,NA,DESOTO,AV,NA,1,1/26/2016 0:00:00,$6000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525510,12575000040,3934,NA,NA,LOUISIANA,AV,NA,1,6/24/2016 0:00:00,$4800.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE
525566,15321000210,4968,NA,NA,THRUSH,AV,NA,1,2/18/2016 0:00:00,$7300.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 44-FY16)
525567,15531000110,5242,NA,NA,GENEVIEVE,AV,NA,1,1/19/2016 0:00:00,$8500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 44-FY16)
525569,15672010450,4737,NA,NA,GENEVIEVE,AV,NA,1,4/19/2016 0:00:00,$9000.00,WRECK 1.5 STORY 1 FAMILY FRAME HOUSE (PKG 44-FY16)
525925,14251000170,1017,NA,NA,TILLIE,AV,NA,1,3/2/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525927,14251000180,1019,NA,NA,TILLIE,AV,NA,1,3/2/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525967,13816100050,1326,NA,NA,SHAWMUT,PL,NA,1,1/27/2016 0:00:00,$6500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
526209,13633000180,3867,-69,NA,GARFIELD,AV,NA,20,4/18/2016 0:00:00,$5000.00,WRECK 2 STORY COMMERCIAL BRICK BLDG
526260,15414000310,5249,NA,NA,GILMORE,AV,NA,1,2/10/2016 0:00:00,$8900.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
526496,14497040110,5237,NA,NA,ST LOUIS,AV,NA,1,1/5/2016 0:00:00,$15500.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
526547,12723000180,4541,NA,NA,MICHIGAN,AV,NA,1,2/17/2016 0:00:00,$4000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 51-FY 16)
526548,11667050180,3657,-59,NA,MARINE,AV,NA,1,2/17/2016 0:00:00,$3500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 51-FY 16)
526549,11657000220,2112,NA,NA,CHIPPEWA,ST,NA,1,1/25/2016 0:00:00,$4450.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 52-FY16)
526550,14180000110,3727,NA,NA,CHIPPEWA,ST,NA,23,1/25/2016 0:00:00,$4110.00,WRECK FRAME GARAGE ONLY(PKG-52 FY 16)
526554,11129000130,1309,NA,NA,SULLIVAN,AV,NA,20,1/29/2016 0:00:00,$12900.00,WRECK 2 STORY BRICK BUILDING  (PKG 53-FY16)
526557,11129000120,2903,-05,N,13TH,ST,NA,20,1/29/2016 0:00:00,$12900.00,WRECK COMMERCIAL BUILDING  (PKG 53-FY16)
526558,13305000200,3771,NA,NA,LEE,AV,NA,1,1/25/2016 0:00:00,$4000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE  (PKG 54-FY 16)
526560,13305000190,3769,NA,NA,LEE,AV,NA,1,1/22/2016 0:00:00,$4000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 54-FY16)
526563,13587000280,3840,-42,NA,LEE,AV,NA,1,1/22/2016 0:00:00,$7000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 54-FY16)
526564,11239000130,3954,-56,N,21ST,ST,NA,2,1/8/2016 0:00:00,$3900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 55-FY16)
526565,11239000140,3958,-60,N,21ST,ST,NA,2,1/8/2016 0:00:00,$4900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE  (PKG 55-FY16)
526569,13348060010,861,NA,E,PRAIRIE,AV,NA,20,1/4/2016 0:00:00,$8900.00,WRECK COMMERCIAL BUILDING (PKG 56-FY16)
526631,12855000140,411,NA,NA,BATES,ST,NA,1,2/5/2016 0:00:00,$6700.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
526685,14275180247,8350,-84,N,BROADWAY,NA,NA,20,3/17/2016 0:00:00,$143000.00,WRECK COMMERCIAL BUILDING
526695,12432000340,4403,NA,N,20TH,ST,NA,1,1/27/2016 0:00:00,$2250.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
526696,12432000330,4405,-07,N,20TH,ST,NA,1,1/27/2016 0:00:00,$2500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
526716,15805000190,6207,NA,W,FLORISSANT,AV,NA,20,1/4/2016 0:00:00,$8300.00,WRECK COMMERCIAL BUILDING (PKG 57-FY16)
526717,15804000080,6106,NA,NA,NORTH POINTE,BLVD,NA,1,1/27/2016 0:00:00,$9500.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE  (PKG 57-FY16)
526718,13775030270,4556,-58,NA,DR MARTIN LUTHER KING,DR,NA,20,1/15/2016 0:00:00,$2999.00,WRECK COMMERCIAL BUILDING  (PKG 59-FY16)
526731,12432000320,4409,NA,N,20TH,ST,NA,1,1/8/2016 0:00:00,$4950.00,WRECK 3 STORY 2 FAMILY BRICK HOUSE (PKG 60-FY16)
526732,12432000310,4411,-13,N,20TH,ST,NA,2,1/11/2016 0:00:00,$4900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 60-FY16)
526733,15533000450,5217,NA,N,EUCLID,AV,NA,1,1/12/2016 0:00:00,$7900.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 61-FY16)
526735,14391020170,4844,NA,NA,CARTER,AV,NA,1,1/12/2016 0:00:00,$7900.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 61-FY16)
526736,14406120200,4627,NA,NA,KOSSUTH,AV,NA,1,2/25/2016 0:00:00,$7900.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE  (PKG 61-FY16)
526758,15124000010,5400,NA,NA,PLOVER,AV,NA,20,2/19/2016 0:00:00,$6500.00,WRECK COMMERCIAL BUILDING   (PKG 62-FY16
526760,15330000420,5347,NA,NA,ARLINGTON,AV,NA,1,3/15/2016 0:00:00,$7250.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 62-PKG 16)
526761,15131000030,5510,NA,NA,PLOVER,AV,NA,1,2/19/2016 0:00:00,$6900.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 62-FY16)
526762,15528000490,5417,NA,NA,BEACON,AV,NA,1,3/15/2016 0:00:00,$9650.00,WRECK 1.5 STORY 1 FAMILY FRAME HOUSE (PKG 29-FY 16)
526885,13761060630,4631,NA,NA,ENRIGHT,AV,NA,1,4/22/2016 0:00:00,$8850.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 66-FY16)
526887,13699180151,1510,-12,N,NEWSTEAD,AV,NA,20,2/25/2016 0:00:00,$7999.00,WRECK COMMERCIAL BUILDING  (PKG 64-FY16)
